filename,content,type
speaker00023_M_s1_stn00058.lab,万（wan）,Monosyllables
speaker00023_M_s1_stn00126.lab,前往柏林特格尔机场,Sentence
speaker00023_M_s2_stn00010.lab,这类案件之所以可以不制作调解书,Sentence
speaker00023_M_s2_stn00149.lab,就包含了问题解决的可能,Sentence
speaker00023_M_s1_stn00056.lab,哇（wa）,Monosyllables
speaker00023_M_s2_stn00016.lab,按常规逐级排队最少需要一年时间,Sentence
speaker00023_M_s3_stn00057.lab,对中国经济发展以后的前景有各种各样的揣测,Sentence
speaker00023_M_s1_stn00066.lab,下（xia）,Monosyllables
speaker00023_M_s3_stn00062.lab,给人一种很精神很有派的感觉,Sentence
speaker00023_M_s3_stn00120.lab,也透出了一定要卖完才回家的期望,Sentence
speaker00023_M_s2_stn00032.lab,上升的原因是长达四年时间食用低浓度碘盐,Sentence
speaker00023_M_s1_stn00052.lab,团（tuan）,Monosyllables
speaker00023_M_s3_stn00148.lab,一些地区供水供暖出现困难,Sentence
speaker00023_M_s2_stn00074.lab,会场上也不挂各成员的旗帜,Sentence
speaker00023_M_s3_stn00131.lab,村民们刚刚能解决温饱,Sentence
speaker00023_M_s1_stn00039.lab,吞（tun）,Monosyllables
speaker00023_M_s2_stn00038.lab,争取二年前在深圳全面实施公共汽车无人售票,Sentence
speaker00023_M_s2_stn00126.lab,可为什么中资企业竞争不过外资企业,Sentence
speaker00023_M_s1_stn00067.lab,何况李还很俗,Sentence
speaker00023_M_s2_stn00059.lab,瓦尔加也曾在那里服务过,Sentence
speaker00023_M_s1_stn00139.lab,最后我挑选了满意的一种,Sentence
speaker00023_M_s2_stn00120.lab,而另外一些科室则采取借资办法,Sentence
speaker00023_M_s1_stn00077.lab,赴预定作战地区周村一带察看地形,Sentence
speaker00023_M_s2_stn00071.lab,政改法案终于在众院通过,Sentence
speaker00023_M_s1_stn00120.lab,除四辆外均为私人购买,Sentence
speaker00023_M_s2_stn00012.lab,一边致力于市场的营销与开拓,Sentence
speaker00023_M_s3_stn00094.lab,他当电视节目主持人实属偶然,Sentence
speaker00023_M_s3_stn00049.lab,全国人大颁布澳门基本法后,Sentence
speaker00023_M_s2_stn00122.lab,运动员因赌博而亡,Sentence
speaker00023_M_s3_stn00141.lab,都同样是适用的,Sentence
speaker00023_M_s3_stn00144.lab,当场伤亡二百余人,Sentence
speaker00023_M_s2_stn00144.lab,必须加快发展国产原碘的步伐,Sentence
speaker00023_M_s1_stn00073.lab,热龙的鲁莽与热烈,Sentence
speaker00023_M_s3_stn00109.lab,卡翁达总统访华后不久,Sentence
speaker00023_M_s2_stn00043.lab,正当她事业腾飞之际,Sentence
speaker00023_M_s2_stn00008.lab,在聂荣臻等领导同志回延安以后,Sentence
speaker00023_M_s1_stn00134.lab,发现挤占挪用和延误资金下拨,Sentence
speaker00023_M_s1_stn00048.lab,我（wo）,Monosyllables
speaker00023_M_s1_stn00129.lab,在众人面前不善言谈,Sentence
speaker00023_M_s2_stn00011.lab,河源人坐不住了,Sentence
speaker00023_M_s2_stn00001.lab,（做吞咽动作）,Swallowing
speaker00023_M_s2_stn00072.lab,在一座无名山头上,Sentence
speaker00023_M_s3_stn00041.lab,警告书发出后及时跟踪考察,Sentence
speaker00023_M_s2_stn00106.lab,至于到具体的,Sentence
speaker00023_M_s2_stn00090.lab,我笑着对爱民说,Sentence
speaker00023_M_s1_stn00070.lab,她们群行对居性爱专一,Sentence
speaker00023_M_s1_stn00014.lab,u（乌）,Monophthong
speaker00023_M_s1_stn00030.lab,为（wei）,Monosyllables
speaker00023_M_s1_stn00131.lab,四千块钱的债务像沉甸甸的石头压在了肩上,Sentence
speaker00023_M_s3_stn00035.lab,也有中青年作家的拔萃力作,Sentence
speaker00023_M_s2_stn00150.lab,照样可以有大利可图,Sentence
speaker00023_M_s2_stn00047.lab,他们甚至把一些失效的药品出售给求医者,Sentence
speaker00023_M_s2_stn00041.lab,敦促美日两国打破目前关贸谈判的僵局,Sentence
speaker00023_M_s3_stn00100.lab,只见穴头闻风而至,Sentence
speaker00023_M_s1_stn00098.lab,我要给报纸写文章,Sentence
speaker00023_M_s3_stn00061.lab,企业谋求发展,Sentence
speaker00023_M_s1_stn00143.lab,（做吞咽动作）,Swallowing
speaker00023_M_s1_stn00086.lab,耍龙灯看醒狮表演,Sentence
speaker00023_M_s2_stn00153.lab,又不愿支付必要的费用聘请专业技术人员,Sentence
speaker00023_M_s2_stn00141.lab,它以其稀少难养和营养价值高而价格昂贵,Sentence
speaker00023_M_s2_stn00114.lab,好事也将变成坏事,Sentence
speaker00023_M_s3_stn00071.lab,铁路口岸去年才正式开通,Sentence
speaker00023_M_s3_stn00125.lab,共调剂各类资产一点五二亿元,Sentence
speaker00023_M_s1_stn00127.lab,愿公开接受监督,Sentence
speaker00023_M_s3_stn00052.lab,对二万元转让费还嫌贵,Sentence
speaker00023_M_s1_stn00034.lab,无（wu）,Monosyllables
speaker00023_M_s1_stn00121.lab,使这一理论一下子立了起来,Sentence
speaker00023_M_s1_stn00028.lab,万（wan）,Monosyllables
speaker00023_M_s2_stn00081.lab,商店柜台里琳琅满目,Sentence
speaker00023_M_s3_stn00034.lab,或者说要靠充分就业,Sentence
speaker00023_M_s3_stn00013.lab,张家港市委市政府筹措三千万元重建新校,Sentence
speaker00023_M_s3_stn00152.lab,有的土焦窝子建在偏僻的山沟里,Sentence
speaker00023_M_s2_stn00035.lab,河北涿鹿县赵志兴海峡两岸学者的文化省思,Sentence
speaker00023_M_s1_stn00060.lab,为（wei）,Monosyllables
speaker00023_M_s3_stn00077.lab,现在我们要从理论上进行深刻实际的阐述,Sentence
speaker00023_M_s1_stn00095.lab,也要解放思想,Sentence
speaker00023_M_s3_stn00063.lab,我们准备让你和李聚奎同志对调一下,Sentence
speaker00023_M_s2_stn00048.lab,市场经济则是与资本主义私有制紧密相联系的,Sentence
speaker00023_M_s3_stn00151.lab,越南与中国是邻国,Sentence
speaker00023_M_s3_stn00027.lab,俄罗斯重建与印度的关系,Sentence
speaker00023_M_s1_stn00133.lab,不可能同时具有多方面的专业知识和才能,Sentence
speaker00023_M_s3_stn00129.lab,是向马尔瓦尔总理表明,Sentence
speaker00023_M_s1_stn00035.lab,系（xi）,Monosyllables
speaker00023_M_s1_stn00122.lab,外人欲一睹风采,Sentence
speaker00023_M_s3_stn00002.lab,（做吞咽动作）,Swallowing
speaker00023_M_s3_stn00083.lab,展示具有天人合一物我交融的鲜明特色,Sentence
speaker00023_M_s1_stn00074.lab,如何才能应用恰当,Sentence
speaker00023_M_s1_stn00135.lab,欧洲联合的前景因此也将捉摸不定,Sentence
speaker00023_M_s1_stn00141.lab,第二我要听明白,Sentence
speaker00023_M_s1_stn00046.lab,问（wen）,Monosyllables
speaker00023_M_s3_stn00088.lab,逮捕流氓犯罪分子数以十万计,Sentence
speaker00023_M_s1_stn00010.lab,a（啊）,Monophthong
speaker00023_M_s1_stn00054.lab,吞（tun）,Monosyllables
speaker00023_M_s2_stn00076.lab,包括有的国家元首在内的二十八万余位客人,Sentence
speaker00023_M_s2_stn00045.lab,曾两次乘几个小时火车前往求教,Sentence
speaker00023_M_s2_stn00057.lab,共同切磋球艺,Sentence
speaker00023_M_s1_stn00020.lab,u（乌）,Monophthong
speaker00023_M_s1_stn00091.lab,积极支持各种娱乐型文化事业发展,Sentence
speaker00023_M_s2_stn00067.lab,严防转让过程中国有资产的流失,Sentence
speaker00023_M_s3_stn00101.lab,西方列强最早对海洋的认识,Sentence
speaker00023_M_s1_stn00008.lab,u（乌）,Monophthong
speaker00023_M_s3_stn00147.lab,九龙海关一年查私二点五亿多元日前,Sentence
speaker00023_M_s2_stn00127.lab,每星期二为退伍战士的学习日,Sentence
speaker00023_M_s2_stn00089.lab,争论是围绕参与联合国维和行动法案展开的,Sentence
speaker00023_M_s1_stn00075.lab,那于风中翻动的软梯,Sentence
speaker00023_M_s2_stn00078.lab,不敢搞风险抵押承包,Sentence
speaker00023_M_s2_stn00007.lab,辽宁省已用五六二一做亲本,Sentence
speaker00023_M_s2_stn00087.lab,二十三岁的王军强参加工作,Sentence
speaker00023_M_s1_stn00130.lab,但具备夺魁实力的还是几支亚洲队,Sentence
speaker00023_M_s3_stn00116.lab,欢迎各方面的人士踊跃投稿,Sentence
speaker00023_M_s1_stn00055.lab,脱（tuo）,Monosyllables
speaker00023_M_s3_stn00107.lab,成绩也是显著的,Sentence
speaker00023_M_s1_stn00114.lab,而坎贝尔却大谈消灭赤字,Sentence
speaker00023_M_s1_stn00044.lab,王（wang）,Monosyllables
speaker00023_M_s2_stn00051.lab,他对两国贸易差额逐步减小予以积极评价,Sentence
speaker00023_M_s2_stn00128.lab,位于老龙湾畔的大理石厂,Sentence
speaker00023_M_s3_stn00007.lab,外资外商国外先进经验中国有一句老话,Sentence
speaker00023_M_s3_stn00103.lab,近二十万吨西瓜外销至今没有着落,Sentence
speaker00023_M_s2_stn00156.lab,（做吞咽动作）,Swallowing
speaker00023_M_s3_stn00037.lab,利润高的大家都去争,Sentence
speaker00023_M_s2_stn00130.lab,说过去用鸡换油盐,Sentence
speaker00023_M_s3_stn00128.lab,他笔直站立着以一个民族对另一个民族的崇敬,Sentence
speaker00023_M_s2_stn00112.lab,共二百八十二篇,Sentence
speaker00023_M_s2_stn00003.lab,（做吞咽动作）,Swallowing
speaker00023_M_s1_stn00007.lab,i（衣）,Monophthong
speaker00023_M_s3_stn00040.lab,我只能拔掉针头,Sentence
speaker00023_M_s2_stn00108.lab,为了使公民从小就有纳税意识,Sentence
speaker00023_M_s3_stn00055.lab,铁路工作人员如何处理好诸如此类的杂事,Sentence
speaker00023_M_s2_stn00113.lab,肉也不再是过年过节才吃得着的稀罕物,Sentence
speaker00023_M_s3_stn00106.lab,江苏老将吴正平迎战菲律宾的罗埃尔,Sentence
speaker00023_M_s2_stn00145.lab,因为有长期的积累而新的构思源源不绝,Sentence
speaker00023_M_s2_stn00042.lab,二十四人到外地接受过培训,Sentence
speaker00023_M_s3_stn00112.lab,前者还保留着晚唐风格,Sentence
speaker00023_M_s1_stn00082.lab,沿海一带发达地区资金收益率高于内地,Sentence
speaker00023_M_s2_stn00117.lab,并且还参加上海市举办的校园歌曲演唱比赛,Sentence
speaker00023_M_s2_stn00019.lab,免去我作为承包者的职务,Sentence
speaker00023_M_s1_stn00013.lab,i（衣）,Monophthong
speaker00023_M_s2_stn00052.lab,为挽救民族危难,Sentence
speaker00023_M_s2_stn00121.lab,就说插科打诨吧,Sentence
speaker00023_M_s1_stn00031.lab,问（wen）,Monosyllables
speaker00023_M_s1_stn00125.lab,深圳提前完成今年度地方工商税收截至十月底,Sentence
speaker00023_M_s2_stn00147.lab,以军还要占据地中海沿岸的军事哨所,Sentence
speaker00023_M_s2_stn00073.lab,征用了二十多亩土地,Sentence
speaker00023_M_s2_stn00124.lab,解放思想揭示了这样一条真理,Sentence
speaker00023_M_s2_stn00132.lab,年收入三五千元的银杏树比比皆是,Sentence
speaker00023_M_s3_stn00118.lab,耶路撒冷消息,Sentence
speaker00023_M_s3_stn00108.lab,一九九零年十月十六日他从瑞金出发,Sentence
speaker00023_M_s3_stn00135.lab,生长着古老而悠远的韵味,Sentence
speaker00023_M_s2_stn00131.lab,国产奥复星面世,Sentence
speaker00023_M_s3_stn00006.lab,进入死亡之海实地采访,Sentence
speaker00023_M_s2_stn00103.lab,联邦所得税收大约是税收总额的百分之五十,Sentence
speaker00023_M_s3_stn00086.lab,也要让他们了解党委书记,Sentence
speaker00023_M_s1_stn00018.lab,e（鹅）,Monophthong
speaker00023_M_s3_stn00025.lab,由于前南境内战乱不断,Sentence
speaker00023_M_s2_stn00116.lab,那只不过是窝囊的象征,Sentence
speaker00023_M_s3_stn00070.lab,买回家烹炸煎炒悉听尊便,Sentence
speaker00023_M_s1_stn00081.lab,和声语言新颖而更富创造性,Sentence
speaker00023_M_s3_stn00155.lab,（做吞咽动作）,Swallowing
speaker00023_M_s2_stn00080.lab,以改革增活力促发展增后劲,Sentence
speaker00023_M_s1_stn00092.lab,而氯甲烷则可以继续使用,Sentence
speaker00023_M_s2_stn00015.lab,我们完成钻孔二百九十七个,Sentence
speaker00023_M_s3_stn00016.lab,就在孤东会战机声隆隆的日子里,Sentence
speaker00023_M_s2_stn00118.lab,她很快知道了我那几年的遭遇和不幸,Sentence
speaker00023_M_s1_stn00136.lab,肆意剽窃的行为,Sentence
speaker00023_M_s1_stn00101.lab,热爱我们的居住的空间,Sentence
speaker00023_M_s1_stn00043.lab,万（wan）,Monosyllables
speaker00023_M_s1_stn00084.lab,从低音到高音,Sentence
speaker00023_M_s1_stn00142.lab,（做吞咽动作）,Swallowing
speaker00023_M_s3_stn00153.lab,越南人民军队报今天也发表社论指出,Sentence
speaker00023_M_s1_stn00068.lab,强调安全生产,Sentence
speaker00023_M_s1_stn00104.lab,将来学成了回来报答你们的培育之恩,Sentence
speaker00023_M_s3_stn00140.lab,丹麦全国有二百多个博物馆,Sentence
speaker00023_M_s3_stn00127.lab,他强调俄罗斯经济应独立自主,Sentence
speaker00023_M_s1_stn00094.lab,九绿色安全食品将被重视和发展,Sentence
speaker00023_M_s3_stn00074.lab,在大路一侧五米处的施工现场挖的井,Sentence
speaker00023_M_s3_stn00045.lab,动作稍慢一点,Sentence
speaker00023_M_s3_stn00113.lab,数量超过往年,Sentence
speaker00023_M_s3_stn00019.lab,因而也是真正的发展了马克思主义,Sentence
speaker00023_M_s3_stn00069.lab,记得小时候读鲁迅的散文藤野先生,Sentence
speaker00023_M_s1_stn00005.lab,o（哦）,Monophthong
speaker00023_M_s2_stn00009.lab,雨夜情正浓不久前的一天晚上,Sentence
speaker00023_M_s2_stn00135.lab,为了安慰小燕那颗受伤的心,Sentence
speaker00023_M_s2_stn00006.lab,摘苹果的大嫂高兴地唱了起来,Sentence
speaker00023_M_s3_stn00009.lab,感到邓小平的改革开放思想深入人心,Sentence
speaker00023_M_s1_stn00124.lab,晚年作为党和国家领导人参与党中央重大决策,Sentence
speaker00023_M_s1_stn00128.lab,县里的同志汇报了农业社的情况,Sentence
speaker00023_M_s3_stn00033.lab,二千方百计筹措农副产品收购资金,Sentence
speaker00023_M_s2_stn00140.lab,办开发区也得从实际出发,Sentence
speaker00023_M_s3_stn00079.lab,小姑娘可在看病时交上一定的服务费,Sentence
speaker00023_M_s3_stn00017.lab,本应去看望你们,Sentence
speaker00023_M_s3_stn00020.lab,陈德乾他们只好躲进搭在海边的帐篷里,Sentence
speaker00023_M_s1_stn00024.lab,吞（tun）,Monosyllables
speaker00023_M_s2_stn00088.lab,可谓有养育之恩,Sentence
speaker00023_M_s1_stn00006.lab,e（鹅）,Monophthong
speaker00023_M_s3_stn00143.lab,候鸟飞到这里越冬,Sentence
speaker00023_M_s2_stn00018.lab,旅游热情非常高,Sentence
speaker00023_M_s1_stn00111.lab,各个镇成立了科委科协,Sentence
speaker00023_M_s2_stn00095.lab,他辞去了亚南产业公司开发部长的职务,Sentence
speaker00023_M_s2_stn00031.lab,为国内氧化铝行业首次采用,Sentence
speaker00023_M_s1_stn00123.lab,这一方面可以吸引孩子们相对专注的阅读兴趣,Sentence
speaker00023_M_s2_stn00022.lab,丝丝入耳的悠扬乐曲,Sentence
speaker00023_M_s1_stn00025.lab,脱（tuo）,Monosyllables
speaker00023_M_s1_stn00040.lab,脱（tuo）,Monosyllables
speaker00023_M_s2_stn00005.lab,有的防疫站为了经济效益,Sentence
speaker00023_M_s2_stn00058.lab,任何一户普通家庭也都能在处理生活垃圾时,Sentence
speaker00023_M_s3_stn00036.lab,先到下边去看看,Sentence
speaker00023_M_s3_stn00114.lab,他们都可以回到内地,Sentence
speaker00023_M_s3_stn00066.lab,开展了一些面向大众的阅读运动,Sentence
speaker00023_M_s3_stn00139.lab,虽说学校减免了学杂费,Sentence
speaker00023_M_s1_stn00003.lab,（做吞咽动作）,Swallowing
speaker00023_M_s2_stn00053.lab,他们越发陷入左右为难的尴尬境地,Sentence
speaker00023_M_s1_stn00107.lab,我们倒觉得澳洲更像是我们的家,Sentence
speaker00023_M_s2_stn00025.lab,谁会相信您才年过花甲,Sentence
speaker00023_M_s3_stn00081.lab,把他儿子送了回来,Sentence
speaker00023_M_s2_stn00024.lab,其中不少还盖着金色的绿色的琉璃瓦,Sentence
speaker00023_M_s3_stn00146.lab,雁崖矿制定了抓住机遇早动手,Sentence
speaker00023_M_s1_stn00021.lab,v（淤）,Monophthong
speaker00023_M_s3_stn00008.lab,规范化要通过经济法律和法规的建设来实现,Sentence
speaker00023_M_s2_stn00129.lab,不仅可以做代理自营进出口,Sentence
speaker00023_M_s3_stn00087.lab,两间仓内堆满了洁白如玉的糯米,Sentence
speaker00023_M_s2_stn00049.lab,合作社现有一千二百万株林木,Sentence
speaker00023_M_s1_stn00061.lab,问（wen）,Monosyllables
speaker00023_M_s1_stn00051.lab,下（xia）,Monosyllables
speaker00023_M_s1_stn00115.lab,他多次谈到这个标准问题,Sentence
speaker00023_M_s3_stn00099.lab,而瑞典队是仍靠三员老将打天下,Sentence
speaker00023_M_s3_stn00031.lab,中华文明之所以能延续至今,Sentence
speaker00023_M_s2_stn00137.lab,演的又是女人们的事,Sentence
speaker00023_M_s2_stn00146.lab,但华盛顿不愿意实行更广泛的封锁,Sentence
speaker00023_M_s2_stn00092.lab,聘请中国专家到俄罗斯企业工作,Sentence
speaker00023_M_s3_stn00137.lab,他说吃了你们几块西瓜,Sentence
speaker00023_M_s3_stn00011.lab,才溪百分之八十的青壮男子当了红军,Sentence
speaker00023_M_s3_stn00096.lab,也是鸟儿们最高兴的时候,Sentence
speaker00023_M_s1_stn00029.lab,王（wang）,Monosyllables
speaker00023_M_s1_stn00027.lab,外（wai）,Monosyllables
speaker00023_M_s2_stn00143.lab,技师何文坤忙得满头大汗,Sentence
speaker00023_M_s1_stn00085.lab,一下子从排尾跃到排头,Sentence
speaker00023_M_s1_stn00105.lab,情系延安隆冬的延安又红火起来,Sentence
speaker00023_M_s2_stn00039.lab,新疆维吾尔自治区乌苏县,Sentence
speaker00023_M_s1_stn00106.lab,石油是战略能源资源,Sentence
speaker00023_M_s2_stn00063.lab,湖水乡的农民富了,Sentence
speaker00023_M_s1_stn00042.lab,外（wai）,Monosyllables
